challenge_id,challenge_type_orig,challenge_type
a38a2eeb-60de-4ead-b5f2-4d6eab88819a,CANCELADO,
06a43dc4-f43b-462a-b4b3-b333517caa8a,AD HOC,Cobertura Cerveza
ff658961-9b0a-4fdf-a96d-e4e92bf3dfce,INNOVACION,Cobertura Innovaciones
787b6ae6-d9ec-4a88-a669-0cf416de34d5,CANCELADO,
beaac53b-a6f1-43bb-a21a-32c384d8aa3e,AD HOC,Cobertura Cerveza
4dc0ceb0-c65b-4589-9786-edec4f4cca2f,AD HOC,Cobertura Cerveza
98faad30-bdf8-4dce-ac6a-93817fbecc95,CANCELADO,
de6e3c7d-d76e-4cff-a01e-615d35415f1b,CANCELADO,
12d16362-9b98-409d-832d-8fbf2c2e42a9,AD HOC,Cobertura Cerveza
77c06342-7f35-4972-bdd6-f174249224c3,CANCELADO,
30099402-5360-4c80-9a1e-a2d04a0cae03,AD HOC,Cobertura Cerveza
8f662be4-b050-4961-94a5-074812092bab,CANCELADO,
fa4e8131-e9c4-4ace-81f2-92ef1ddf87e6,AD HOC,Cobertura Cerveza
9c929da5-4f61-4ebc-ae57-dd05924c420e,AD HOC,Cobertura Cerveza
2d3c3cb8-2d10-4e97-9c74-2d92a4d45bea,AD HOC,Cobertura Cerveza
2091f39e-d4fa-4b01-861c-716322a8af08,CANCELADO,
6a117e9f-7477-484d-8391-d191872284f1,AD HOC,Cobertura Cerveza
75ba4cd0-57da-4560-9ec9-60caf76a85d8,CANCELADO,
043cf303-bbe8-4bcb-8df0-bef385b382da,INNOVACION ,Cobertura Innovaciones
07ba18aa-b73e-4bff-b4ba-a6add626c9a0,AD HOC,Cobertura Cerveza
7b26099f-3848-4d39-a262-2ffc1e2737c2,AD HOC,Cobertura Cerveza
07221d9e-d0da-4c99-9a75-288b50d44b20,CANCELADO,
5aafece7-dfa8-46cc-a5e5-0fa4c64a34f3,CANCELADO,
a7bee802-9633-4f69-9b37-007daa89d512,AD HOC,Cobertura Cerveza
174c4174-6856-47cf-96c3-6a2c464a6574,CANCELADO,
e0d3750b-e46a-4cce-9dd9-c23266ae0939,CANCELADO,
ae15a4b8-0e30-4f20-983c-faf9b1627695,AD HOC,Cobertura Cerveza
bd88ec81-20c8-4108-94d0-6413155564a3,CANCELADO,
f285f974-dd4b-4370-b0fd-6ffc5877ec83,CANCELADO,
1efb1d23-8a1c-4628-91c6-e5c35356c868,AD HOC,Cobertura Cerveza
c300d821-3523-426e-8477-e43459b18084,AD HOC,Cobertura Cerveza
95a60daa-c83d-4686-b798-da09ac5066fe,CANCELADO,
2033c0ac-9dce-4f25-8f32-0e1b8aab402c,CANCELADO,
fb23714f-0629-42da-b214-3d4ecc0149ce,CANCELADO,
4e59dd24-72f2-4567-aa10-641be8170374,CANCELADO,
a280c32c-68bb-4510-b1ee-d55b01c3829b,CANCELADO,
085b34a2-8fba-41ec-a77c-7efe9a165fa8,CANCELADO,
706bb729-6b59-4dd7-a926-00a0631d5ce4,CANCELADO,
0acf4e8d-c6a3-40d2-bb03-fdf028c2af3d,AD HOC,Cobertura Cerveza
feb8b189-c54f-4a50-8cd7-5dad603ff088,INNOVACION,Cobertura Innovaciones
bff5446c-74dd-417c-a96f-d8e067453b07,AD HOC,Cobertura Cerveza
03add45a-5424-475a-b216-315781e5687d,AD HOC,Cobertura Cerveza
2b89ead8-d9bb-4b43-b2f3-72a44af126cf,AD HOC,Cobertura Cerveza
11fbc848-659d-4c29-b012-f15f5fb1e148,CANCELADO,
a16a568b-b887-4b10-81d0-56433567a2f3,CANCELADO,
bee4a3f6-97d1-4c01-9836-de79b0c05e41,AD HOC,Cobertura Cerveza
0d329547-ee6d-4326-bcdf-f3fa80567f61,AD HOC,Cobertura Cerveza
a08eba7e-4b5f-42e4-9d23-83a4db2f09fe,INNOVACION,Cobertura Innovaciones
d429837b-b18d-4ee9-87b8-673abadc072e,AD HOC,Cobertura Cerveza
671eff9c-d0c0-4086-999d-a8b0cf562b0b,CANCELADO,
7f2db1bb-4b22-4fc6-b4af-80c6ab9cc3a0,AD HOC,Cobertura Cerveza
18ae0235-4129-4637-978a-5f83eca910b8,CANCELADO,
11afc97a-6da2-4026-a091-699deb607e67,INNOVACION ,Cobertura Innovaciones
5d3be89c-da0b-4ae6-b1c0-2d4a4ea5aaaf,CANCELADO,
f33abd1d-2fc1-4683-9e2c-a64238118986,CANCELADO,
2ce279ca-0d97-45f4-8353-1cc0bde0a4d3,AD HOC,Cobertura Cerveza
ebc402fd-78ce-404f-8a6d-02944e9cc7d1,AD HOC,Cobertura Cerveza
67fa7a0c-366d-41b8-b96b-81c2c9d0fb8c,AD HOC,Cobertura Cerveza
31a522c7-154a-40a1-a889-cbd8022c52b9,CANCELADO,
ead6bce9-1dbf-432e-b460-88276f8b8fd3,CANCELADO,
ec204e40-7a37-4ed6-a507-3c60748cbf6f,CANCELADO,
933efac0-d854-4aa8-96c3-b6f6eeda4175,CANCELADO,
51ddb68a-51d8-4ac5-a1df-3aaf467b8b76,CANCELADO,
4fcd6544-580b-4a97-a8c2-0642e08e51ca,CANCELADO,
993b0185-630b-4535-aecf-7991361c1a13,CANCELADO,
a3c166a5-eaf5-4874-8918-d6ab23f2ad22,CANCELADO,
6c373b24-7090-4b3f-9d41-2ee74c9b4fe7,CANCELADO,
dcf39d84-43cb-40a7-80a5-5bd2a178f3d1,CANCELADO,
a96f128e-904a-4acf-b279-7ad7342aa3ab,AD HOC,Cobertura Cerveza
4dfbdacd-0825-4922-a3e0-7aca0abd4373,AD HOC,Cobertura Cerveza
7fb33524-a955-40af-8a48-a376e1129f7d,AD HOC,Cobertura Cerveza
e5339507-ae0b-4cd4-a521-75686b6baf43,AD HOC,Cobertura Cerveza
d0821dcc-a926-488d-a081-1443cc48b944,AD HOC,Cobertura Cerveza
6be7000c-255c-46fe-97db-cd35b1d5425b,AD HOC,Cobertura Cerveza
ba2a671d-2729-4246-b07e-3ab11af2a651,CANCELADO,
c6694ed0-2485-4218-8cda-8b003b3ff673,AD HOC,Cobertura Cerveza
fb2268b1-1852-47d6-8285-866d28391ebb,INNOVACION,Cobertura Innovaciones
fe3741a1-bbc8-45f3-b2e5-9f3e0391a99b,CANCELADO,
e135056f-2bdb-4167-aa0f-cce3dfb35a3a,CANCELADO,
e3ffbd6c-d3f1-41a9-864e-bdc1b3d8bcf7,AD HOC,Cobertura Cerveza
670e4bf1-63d6-4c78-b09d-d6061da3b534,AD HOC,Cobertura Cerveza
ef121577-0f2d-489a-969c-052c3c76d6d0,AD HOC,Cobertura Cerveza
d33b788d-6c6c-4e27-b880-b5aebce4315b,CANCELADO,
d8ccd958-ba09-4039-9554-d635572a39a4,CANCELADO,
5274910a-a49e-49e0-bb22-d122898f57ff,INNOVACION,Cobertura Innovaciones
c0651c42-f9f9-410a-9f43-222eb4a84583,INNOVACION,Cobertura Innovaciones
85d626e8-1821-437d-a6b0-16619de2de88,AD HOC,Cobertura Cerveza
c7690aab-2572-4fb3-9f58-2fd366dee64f,CANCELADO,
e362f134-cb63-4d9d-9301-7b2638282fc3,INNOVACION,Cobertura Innovaciones
e90d884f-f942-499b-b5e8-f944f3c49812,INNOVACION,Cobertura Innovaciones
7f9da2c4-fcd2-410c-8382-d4fba2ec2176,AD HOC,Cobertura Cerveza
3ce5d98f-2231-4830-93b1-0e2e173e87f4,CANCELADO,
bf618b3f-985d-4fd1-af10-48b63eb9379e,AD HOC,Cobertura Cerveza
139665d9-3909-47be-b69f-fd2d69745e29,CANCELADO,
453c3403-5898-4b57-82cd-9e755eb4aa1c,AD HOC,Cobertura Cerveza
bada56d5-4d39-40e7-bd57-daecefe13b36,AD HOC,Cobertura Cerveza
49a26b22-e7a5-48bf-9519-262a8b26d90b,CANCELADO,
9b3b1476-461e-42d9-84a7-6934465613d9,AD HOC,Cobertura Cerveza
6db4d5d4-fafc-4d64-a2e7-a9e26d30c689,AD HOC,Cobertura Cerveza
507ff9dd-06bc-439f-b075-f31711468479,CANCELADO,
db3f2e10-2c36-441a-b950-058a2ace3624,CANCELADO,
da27cc14-342e-4e00-bd99-241626b93ae1,CANCELADO,
bfb1413b-70d5-4dfe-9c92-9085595e9593,CANCELADO,
0d3370d9-b180-44cb-9b44-c6fd31a6446f,AD HOC,Cobertura Cerveza
7324c73d-a6df-460f-a325-20c84dfe9d7e,CANCELADO,
503aa2c3-e48b-4bea-8ea3-3769b049e804,CANCELADO,
3ad1ecbb-b2d3-4111-aacb-332c8f7ba63d,CANCELADO,
07700603-5df1-4b58-a94b-c47400e0e857,CANCELADO,
5c5a28ab-6c64-4a62-9e5a-539ca98c51ab,AD HOC,Cobertura Cerveza
ab7016ca-2ac0-436f-af50-f22cd735fdee,CANCELADO,
d3d39cd7-1d67-4280-80a5-902191923c22,CANCELADO,
4f4f684f-4e4d-465e-bfe5-b48485138ba0,CANCELADO,
185738cb-87a3-43cc-8dac-6addc4c113da,AD HOC,Cobertura Cerveza
2c318b8d-c115-4fa0-a943-cb1459987b40,CANCELADO,
92114417-1074-4384-b35d-4f22c5ddd7ba,AD HOC,Cobertura Cerveza
181db3b1-e186-4551-aeca-ef1fde16aef0,AD HOC,Cobertura Cerveza
ce69bdd8-93fc-402c-ae3f-b34e0ecf627f,AD HOC,Cobertura Cerveza
05803d54-0652-4c1a-988c-b2fd0a6dd588,AD HOC,Cobertura Cerveza
8db203c6-c546-44a4-b177-4cb3ab6cb74b,CANCELADO,
f2e7e0a8-6fdc-4d17-91d0-0a71db2944e6,AD HOC,Cobertura Cerveza
c35bb26d-d3ab-452f-837d-1f47803f61dc,CANCELADO,
1ab02aa0-c02a-4db9-9618-8048e266f363,AD HOC,Cobertura Cerveza
7da44b2f-01cb-47fc-9a6a-1e98a3232b31,CANCELADO,
8fba9b90-1248-483a-9bc9-d6e0c5d94abe,AD HOC,Cobertura Cerveza
2acf2c9b-f95d-4aec-b335-b44ab552a6f9,AD HOC,Cobertura Cerveza
084f0da3-7e9c-4506-b2d1-939b1358fe5c,AD HOC,Cobertura Cerveza
fda64c12-da1a-4d99-a014-6ba90c40f2b6,AD HOC,Cobertura Cerveza
d0688717-63bc-411c-baac-b48b0ecb7a1c,CANCELADO,
469ad938-4fd9-4128-91b2-0ae6262c3948,CANCELADO,
0062e14e-25b6-4a1f-9975-d9963a2cc10d,CANCELADO,
ed5b3c64-e26f-4262-bd18-f62f110d20ef,AD HOC,Cobertura Cerveza
2540188b-2ebe-48cc-b14f-8f74a5741449,CANCELADO,
7318eb98-7497-432f-8b4e-15c16e23722e,AD HOC,Cobertura Cerveza
840505b4-6d7b-46d8-9b50-7509c36b8dc3,CANCELADO,
dd787f19-c936-4620-b4d3-5a9c1aeab09e,CANCELADO,
245eaa3f-b082-4703-a76c-321fc1049b60,AD HOC,Cobertura Cerveza
d38c38c2-4916-491c-bb4e-acd9e679bc2d,CANCELADO,
9e9dea67-1aee-4a97-9931-653b4df2641d,CANCELADO,
6f31d577-11fe-4228-8dc8-eb8512c0ca6d,CANCELADO,
7d613ba5-c794-4a89-a02b-a8e7a14bc7c7,CANCELADO,
6f32b2f5-2b2b-4b28-a33b-6e9309c646b1,CANCELADO,
070cbf48-ee92-4b4a-82a1-602cd4d67a68,CANCELADO,
2cb60a2c-e82a-4e77-9a02-bdc5cfbc7441,CANCELADO,
111ecb77-0087-4aa0-9155-d9ae3b64eb23,CANCELADO,
9f210a82-0c2d-4c75-b758-ae783b80b864,CANCELADO,
bfec6309-5c13-4e99-82b5-0b711fa31d08,AD HOC,Cobertura Cerveza
f0e305dd-b502-4db3-8bb0-a31435c62f9a,CANCELADO,
8bbe3366-3ff3-4f33-b78c-89080daffe59,AD HOC,Cobertura Cerveza
59b3d836-01ab-4351-83be-73fdd17906cf,AD HOC,Cobertura Cerveza
1f448bf6-12ab-4d3c-8417-abccd159eaba,AD HOC,Cobertura Cerveza
3b19dbeb-5e7f-4864-ad0b-0c11dc3d4719,CANCELADO,
61357872-0d3c-4f50-ba74-28fe9f7e2f6c,AD HOC,Cobertura Cerveza
d2f8761f-5c03-4d8f-836a-732f81aaa856,AD HOC,Cobertura Cerveza
d2273965-e05f-4da2-b1a5-76964a98baeb,AD HOC,Cobertura Cerveza
55811bde-553f-4b66-a99c-146379aac133,CANCELADO,
f129467c-29eb-47c9-bf21-c7ae61324321,AD HOC,Cobertura Cerveza
8474a04e-cc2c-4d8b-99f7-71689ef632e3,AD HOC,Cobertura Cerveza
3cfa883d-4f60-4783-a809-5bac1abf1c7f,AD HOC,Cobertura Cerveza
3627406d-0891-42b6-8849-2f1f0d0fbb3e,CANCELADO,
d75cd372-bf16-425a-b600-2bc543097985,AD HOC,Cobertura Cerveza
ef4bb615-9b1d-4e8a-ad52-c91a0bf4f6ef,CANCELADO,
fce7202d-f600-40da-9614-813f36457f00,CANCELADO,
69b72391-793f-409d-b4d0-b088a192e782,AD HOC,Cobertura Cerveza
5db28797-3a59-400e-a8d5-34ef11f6715e,CANCELADO,
2c68adaa-c991-460e-8c20-399cca408ed3,INNOVACION,Cobertura Innovaciones
d7519612-86fe-45c6-93cd-9d82326349be,CANCELADO,
ee0be712-f86a-4a61-885e-961e4648c48c,CANCELADO,
3d67ae9a-12a4-400c-a483-efe524b1980f,CANCELADO,
7f267b0a-bc49-49ba-b0e5-19e611e6970b,CANCELADO,
b31ac7e4-ada1-40df-b4a5-b5300b8af55c,CANCELADO,
b062e96b-73a7-4a63-923b-c773230604ae,AD HOC,Cobertura Cerveza
2afa7725-160b-46d6-9a92-0dbfe9f67298,AD HOC,Cobertura Cerveza
795889da-90cd-493c-9199-05050e5de513,INNOVACION ,Cobertura Innovaciones
65c51547-bf48-4362-8c5c-b7288b8b9d02,CANCELADO,
74c35cf5-c4fe-48ee-92b5-af271c0502aa,AD HOC,Cobertura Cerveza
9db57e82-c223-4112-8ff7-fa16633daaf0,AD HOC,Cobertura Cerveza
c37e75ff-0f40-4a4b-b8e6-376e16211f37,AD HOC,Cobertura Cerveza
9f263c6a-317e-46f7-8cfc-2c991daca5bc,AD HOC,Cobertura Cerveza
51efc711-0d69-4244-bf4d-b15a4df04acd,CANCELADO,
430415dd-a5a3-4045-a727-a56e0c48baba,CANCELADO,
fd9e0b95-e28f-492a-af36-25e686b60208,AD HOC,Cobertura Cerveza
8d2bcb9a-95e4-4032-8e1f-4e5b3b294d69,CANCELADO,
ab3fa153-c1f1-476c-958a-5bea99ad7d6f,CANCELADO,
314e1cc9-0c4e-4da5-a60b-de0990ef913b,CANCELADO,
0f974ae0-3fec-43f1-a93f-c19d4979e6a5,CANCELADO,
503d3620-4f09-4d53-a0b2-78cfc643eb86,CANCELADO,
18edf4e1-56c4-4f8a-ad2a-635f3f97f3f2,AD HOC,Cobertura Cerveza
bf61e2d0-d4d5-4ddf-9506-2500dabdc8e5,CANCELADO,
823b0846-7f90-4faa-abec-ffa9adaf16ba,CANCELADO,
b85b4266-62d5-458b-83f5-b500de938632,CANCELADO,
1e684d28-3616-4ed6-b0f1-c1cdc9c133f5,AD HOC,Cobertura Cerveza
3824d4e6-3a15-44cf-867c-168467c6d448,AD HOC,Cobertura Cerveza
bbfcb122-9aa7-4034-aea8-6ca767c4bbd2,AD HOC,Cobertura Cerveza
c963333c-2bdd-440d-82cd-c4eda9492dfb,CANCELADO,
6936b9f7-10e4-43a6-bb67-dae5f60399ec,AD HOC,Cobertura Cerveza
03b32b35-6b5f-4298-96bf-d0fb06014966,CANCELADO,
5f29606d-931d-45df-86cc-82499715beca,AD HOC,Cobertura Cerveza
a8f9bb68-c8c4-4140-bcc8-e60dc7e1317d,CANCELADO,
7543bedd-a02c-4d66-b815-44b38766865f,AD HOC,Cobertura Cerveza
b06edceb-0b64-4bf2-a68a-450dcdf2a1d7,CANCELADO,
ca59de4e-2bbb-4167-98c3-113589629afb,CANCELADO,
cbcd763b-cfea-43f3-b5aa-5a0d70c8b424,CANCELADO,
e83bea01-2d72-4493-bbd8-09f21aee113e,AD HOC,Cobertura Cerveza
24f7e2e0-c29a-49d5-9f2d-912915986e01,AD HOC,Cobertura Cerveza
3eff8d8e-b2fd-434c-b9ae-69f9e8327d11,CANCELADO,
eddc9915-10ba-43df-95f6-accd9cd1474b,AD HOC,Cobertura Cerveza
f899a458-e8cb-471f-90e7-25707d43b6f8,CANCELADO,
8e8dbb90-8658-47a6-b9bf-70938a631347,CANCELADO,
27fae364-b3da-435f-8e19-b7b8f754b0c3,CANCELADO,
f461a2ba-dece-41fa-bfcb-a838753554a6,INNOVACION,Cobertura Innovaciones
77c7c1a0-b1cb-47b2-98ae-e5d156554ad6,AD HOC,Cobertura Cerveza
e0d29339-ceb5-4b44-a0fa-23bc3b46f078,AD HOC,Cobertura Cerveza
2b362479-08af-4930-ba7a-2ce2d2f4895b,INNOVACION ,Cobertura Innovaciones
9bda1c43-6032-48cf-be06-302328e069a2,AD HOC,Cobertura Cerveza
4221a964-6180-41af-88b3-156438974db8,CANCELADO,
4511fd91-d109-4003-a06b-cdd6b4b55e6a,AD HOC,Cobertura Cerveza
6deeab7b-8e7e-471b-b5a7-e87d03d912fd,AD HOC,Cobertura Cerveza
d076c43c-1393-4a90-a036-14441b3cf033,AD HOC,Cobertura Cerveza
0d2c6acd-f011-4509-855e-06c9ba1416c4,CANCELADO,
1bbba8cf-957c-4e9d-9f90-20c42db9b9ec,CANCELADO,
041e8d38-8d58-4c87-a16a-d40ec6f6c5ba,INNOVACION ,Cobertura Innovaciones
bf3a1be4-e83b-4d77-bf47-39f84117e903,AD HOC,Cobertura Cerveza
96728ecd-074b-4dc8-98c1-3793270b68fa,AD HOC,Cobertura Cerveza
58e6582b-efb9-4efe-816f-1668c7053d3c,AD HOC,Cobertura Cerveza
724011df-ecb6-4a12-b03e-8c0a29d6759f,AD HOC,Cobertura Cerveza
04a77c67-3ae8-4216-9082-8caf0d2e5d09,AD HOC,Cobertura Cerveza
cd43b2c3-1b82-4338-b8bb-47ad8dc15269,AD HOC,Cobertura Cerveza
e2ae9a27-461b-42eb-a5d5-232bd55fd990,AD HOC,Cobertura Cerveza
39fb57ed-a634-4e5b-b9dc-ed6d65d97253,AD HOC,Cobertura Cerveza
32b8ff1d-7ce9-4441-a2f8-14a7d246dddb,CANCELADO,
05697bcb-efb5-4c30-86c9-3abf1f52d2aa,AD HOC,Cobertura Cerveza
5cc9a3ee-a56c-4ddc-bb03-55c1c7110e6f,CANCELADO,
d780aec0-26e1-4c95-900e-6feee5000526,AD HOC,Cobertura Cerveza
afe7b86b-592a-4536-9137-556638fa1b7c,CANCELADO,
0fbc42c9-1c0d-4868-9a3e-8cbf93ece162,AD HOC,Cobertura Cerveza
e933dda7-c130-46b6-9a84-3804fc1b91ff,CANCELADO,
87002942-b43d-4242-9b29-07ce1ff99abe,CANCELADO,
1958644d-5d5a-4138-8c15-fc6b7f4a2d86,CANCELADO,
50008611-2e89-4e38-be3d-c83a902d752c,AD HOC,Cobertura Cerveza
00c554f2-0e48-449b-996a-e0f002b280e4,INNOVACION,Cobertura Innovaciones
599edd20-e3fc-4174-9f1f-896e48adbc61,CANCELADO,
a76997b9-6847-43da-bc90-c30585e7b445,AD HOC,Cobertura Cerveza
cd56eda8-0c22-4896-b58c-7c5ee43e944d,CANCELADO,
784d7c56-acd6-4a2b-b0af-339ae09b00ff,AD HOC,Cobertura Cerveza
5f41f6e0-a1a4-4479-ac83-0e9ec04b0f54,CANCELADO,
7a6edfb1-4461-43c0-a233-2e85017654d4,CANCELADO,
41c45613-644f-4474-8db3-18ba072b33d6,CANCELADO,
03663ad0-663c-4378-a1f4-f851b3ee4b73,AD HOC,Cobertura Cerveza
25746704-50cd-4c2e-a544-a00a95326bee,INNOVACION ,Cobertura Innovaciones
cce43acb-3878-464a-88d9-c667397440a1,CANCELADO,
a2128512-921f-40eb-a840-db4c629d31d1,CANCELADO,
60367ef8-ce5c-4de0-9663-313b6d738474,CANCELADO,
569e2e9d-6245-4425-bdde-d39da5060002,AD HOC,Cobertura Cerveza
f6cff3ba-96dd-4fac-ac8d-a08988e721a3,CANCELADO,
21a15c84-208d-4a7f-af2e-5887af9f3490,CANCELADO,
885cd73a-d7fc-447d-8306-2d18c1adb057,CANCELADO,
3fb0f9a3-8640-4e1b-9a09-8522b59afc1b,CANCELADO,
f582b30d-bde3-4604-bab9-997b5476bdeb,AD HOC,Cobertura Cerveza
95460795-7cd4-44bf-8837-50b801b8cf24,AD HOC,Cobertura Cerveza
99b7029c-89c1-4750-be45-1c1102dbc872,AD HOC,Cobertura Cerveza
5460fa0d-121e-4b5f-81c0-42ee9d947a19,AD HOC,Cobertura Cerveza
3309251a-932a-46e1-9b8b-88f5da73d9b7,CANCELADO,
c05b74c7-2609-489c-b234-0e915fb9ec87,CANCELADO,
e635b77a-4487-43a8-bea5-9892d4e74eb1,CANCELADO,
2f2023f6-a022-4ef0-b374-458966a5ed81,CANCELADO,
ff74bf50-d48e-489e-b575-018f0f5f4600,CANCELADO,
afd3d8ed-8bea-46b7-a931-0c3e7408433e,CANCELADO,
e83664d2-02af-4bdc-bb13-e3f6ad533a8b,INNOVACION,Cobertura Innovaciones
82744ada-31d4-45d2-877b-c5eff7839a4b,CANCELADO,
dae0ea3f-2dfb-428a-9e88-eeebe82f2e08,CANCELADO,
abbc6aa4-64b3-4a1a-b068-f9e4d6c6e9ce,CANCELADO,
d195540f-8b21-4f5e-9ed7-e2bf37bffb2e,CANCELADO,
ab6b45c5-f6a8-4cce-80ae-8a54ac501e7c,CANCELADO,
39bc1a3e-41de-4410-b87b-7ac059d5dc8b,AD HOC,Cobertura Cerveza
7bea9abb-9996-482d-beef-25c89b5be3cd,AD HOC,Cobertura Cerveza
6c00bb92-3c08-4624-911d-e0551d8c051f,AD HOC,Cobertura Cerveza
161e2cac-0fc0-467a-a422-7d04f8c6ecf0,CANCELADO,
73fc6e59-4a55-4176-a4f6-85923214a58a,CANCELADO,
17d26f1a-bc3e-4bd4-a923-42ee3ac9e41a,CANCELADO,
00e911c8-b303-4e46-b91a-f132fac483eb,CANCELADO,
e47c09d2-7c2d-4cf1-a8e5-07eadec436c3,AD HOC,Cobertura Cerveza
8c3249c6-015e-4972-87bd-a04a980d78f4,AD HOC,Cobertura Cerveza
79930056-a664-4d65-9137-af40ec3c8cac,CANCELADO,
0aa0e6f0-ed5d-4001-81c8-385a455d3b95,CANCELADO,
7d1a0157-7857-4f7d-ae03-29d9b2e5626b,CANCELADO,
9c707950-c466-4da1-8f27-f8ff156c4744,CANCELADO,
bd069449-b139-4c59-b925-027d5f230628,CANCELADO,
0a56dc87-da8b-4213-82f8-6654d101667d,CANCELADO,
19c8fe66-0ac7-4bb0-a305-0648ee601d60,CANCELADO,
ec8edb72-4410-4a17-bb89-89acb740e797,CANCELADO,
78e0f558-0baf-461a-8bd0-ea3723cd3fe6,AD HOC,Cobertura Cerveza
2fe42fa8-c57e-4ae0-9174-2f1604dea1cd,AD HOC,Cobertura Cerveza
b117352e-38a2-4368-98ce-01acba301bf1,CANCELADO,
a622076f-f8bb-4f25-af13-701a4730200a,INNOVACION,Cobertura Innovaciones
0a454a91-e8d9-472c-8347-f71e4536b869,AD HOC,Cobertura Cerveza
a0c42f9a-af7a-47cf-b47a-54afde59783d,AD HOC,Cobertura Cerveza
2d28be81-beff-4e9d-ba4d-1a56fa2eb881,AD HOC,Cobertura Cerveza
8e65345b-8123-45c5-be1e-118aa4968ab2,AD HOC,Cobertura Cerveza
93afe58d-3c2f-47ae-987d-1243dc827123,AD HOC,Cobertura Cerveza
0547c7c0-64ad-4874-be64-c7cdd188c772,AD HOC,Cobertura Cerveza
378838eb-17fc-4d2b-9b10-5fc7841ff34a,AD HOC,Cobertura Cerveza
e78f2a98-4cf2-4055-b183-3739e0491367,AD HOC,Cobertura Cerveza
03bd033d-dfb8-4ea8-a5a1-c44e32b8ba9f,INNOVACION,Cobertura Innovaciones
b43e97ef-1d9b-4550-85ff-ea72ee366479,AD HOC,Cobertura Cerveza
1ef3aabb-c188-454f-86a9-3e752e018868,AD HOC,Cobertura Cerveza
e634bf6e-2013-4c9f-abca-8f03b1e7b477,AD HOC,Cobertura Cerveza
1690812845517,AD HOC,Cobertura Cerveza
1690465401059,MKT PLACE VTAS,Cobertura MKTP Ventas
1690573764565,AD HOC,Cobertura Cerveza
1690487525544,EDUCACION,
1690465179841,MKT PLACE VTAS,Cobertura MKTP Ventas
1690485879188,EDUCACION,
1690465669589,MKT PLACE VTAS,Cobertura MKTP Ventas
1690554069444,MKT PLACE VTAS,Cobertura MKTP Ventas
1690570678749,AD HOC,Cobertura Cerveza
1690891660186,AD HOC,Cobertura Cerveza
1690891950835,AD HOC,Cobertura Cerveza
1690892207920,AD HOC,Cobertura Cerveza
1690892461901,AD HOC,Cobertura Cerveza
1690892809506,AD HOC,Cobertura Cerveza
1690893034438,AD HOC,Cobertura Cerveza
1690893196739,AD HOC,Cobertura Cerveza
1690894555360,AD HOC,Cobertura Cerveza
1690894362962,AD HOC,Cobertura Cerveza
1690893757252,AD HOC,Cobertura Cerveza
1690894019186,AD HOC,Cobertura Cerveza
1690894929196,AD HOC,Cobertura Cerveza
1690895105804,AD HOC,Cobertura Cerveza
1690895639727,AD HOC,Cobertura Cerveza
1690895991607,AD HOC,Cobertura Cerveza
1690896461632,AD HOC,Cobertura Cerveza
1690896844202,AD HOC,Cobertura Cerveza
1690897248115,AD HOC,Cobertura Cerveza
1690897961262,AD HOC,Cobertura Cerveza
1690898243297,AD HOC,Cobertura Cerveza
1690898440078,AD HOC,Cobertura Cerveza
1690898828839,AD HOC,Cobertura Cerveza
1690899622233,AD HOC,Cobertura Cerveza
1690898929055,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690892843360,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690896476924,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690895981751,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690898232684,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690893378633,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690897022364,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690893083337,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690899599488,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690894235771,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690892523006,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690895319937,MKT PLACE PART,Cobertura MKTP Sponsoreados
1690901757520,MKT PLACE VTAS,Cobertura MKTP Ventas
1690902195048,MKT PLACE VTAS,Cobertura MKTP Ventas
1690902690918,MKT PLACE VTAS,Cobertura MKTP Ventas
1690903147470,MKT PLACE VTAS,Cobertura MKTP Ventas
1690903437564,MKT PLACE VTAS,Cobertura MKTP Ventas
1690903565703,MKT PLACE VTAS,Cobertura MKTP Ventas
1690835521005,INNOVACION ,Cobertura Innovaciones
1690834762423,INNOVACION ,Cobertura Innovaciones
1690834447380,INNOVACION ,Cobertura Innovaciones
1690835183397,INNOVACION ,Cobertura Innovaciones
026e275e-3973-40f2-90b7-91bfbb56d7a6,CANCELADO,
e6b9ee07-1d4e-43f6-811b-5eae9a553f96,CANCELADO,
7134d576-c7ce-4585-b1eb-5c6549bf73dd,CANCELADO,
1691182327258,VOL CVZA,Volumen CVZA
1691501150143,VOL CVZA,Volumen CVZA
a2d16bf7-25ee-470f-bd4e-c1a1bcb9a07c,EJECUCION,
1692883947453,MATCH,Cobertura Adyacencias
1692884928279,NABS CAMPAÑA,
1692885471714,NABS CAMPAÑA,
1692885874571,NABS CAMPAÑA,
1692990764594,MATCH PILOTO,
1692990888374,MATCH PILOTO,
1692886508776,EDUCACIÓN,
1692887258424,EDUCACIÓN,
1693239858991,VOL CVZA,Volumen CVZA
1693240602827,VOL CVZA,Volumen CVZA
